,time,city,site,aqi,level,primarypollutant,pm25,pm10,co,no2,ozone1hour,ozone8hour,so2
187,2018-03-09 23:00:00,上海,杨浦四漂,47,优,颗粒物(PM10),15,47,0.6,60,59,62,11
188,2018-03-10 00:00:00,上海,杨浦四漂,54,良,细颗粒物(PM2.5),38,45,0.6,73,46,58,13
189,2018-03-10 01:00:00,上海,杨浦四漂,43,优,细颗粒物(PM2.5),30,41,0.6,53,64,64,13
190,2018-03-10 02:00:00,上海,杨浦四漂,45,优,细颗粒物(PM2.5),31,38,0.6,49,64,64,12
191,2018-03-10 03:00:00,上海,杨浦四漂,43,优,细颗粒物(PM2.5),30,39,0.5,51,61,63,12
192,2018-03-10 04:00:00,上海,杨浦四漂,64,良,细颗粒物(PM2.5),46,39,0.6,66,44,58,12
193,2018-03-10 05:00:00,上海,杨浦四漂,77,良,细颗粒物(PM2.5),56,39,0.6,71,34,53,13
194,2018-03-10 06:00:00,上海,杨浦四漂,72,良,细颗粒物(PM2.5),52,39,0.7,71,32,50,13
195,2018-03-10 07:00:00,上海,杨浦四漂,98,良,细颗粒物(PM2.5),73,39,0.7,72,32,47,13
196,2018-03-10 08:00:00,上海,杨浦四漂,118,轻度污染,细颗粒物(PM2.5),89,39,0.7,72,37,46,13
197,2018-03-10 09:00:00,上海,杨浦四漂,75,良,细颗粒物(PM2.5),55,63,0.9,72,44,44,16
198,2018-03-10 10:00:00,上海,杨浦四漂,97,良,细颗粒物(PM2.5),72,78,1.0,81,64,44,19
199,2018-03-10 11:00:00,上海,杨浦四漂,113,轻度污染,细颗粒物(PM2.5),85,90,0.9,70,96,48,18
200,2018-03-10 12:00:00,上海,杨浦四漂,113,轻度污染,细颗粒物(PM2.5),85,92,0.9,59,130,59,24
201,2018-03-10 13:00:00,上海,杨浦四漂,105,轻度污染,细颗粒物(PM2.5),79,85,0.8,55,134,71,20
202,2018-03-10 14:00:00,上海,杨浦四漂,103,轻度污染,细颗粒物(PM2.5),77,80,0.8,53,149,86,15
203,2018-03-10 15:00:00,上海,杨浦四漂,107,轻度污染,细颗粒物(PM2.5),80,82,0.8,54,159,102,15
204,2018-03-10 16:00:00,上海,杨浦四漂,109,轻度污染,细颗粒物(PM2.5),82,82,0.7,58,157,117,15
